,objective_name,data_name,scale,idx_rep,solver_name,stop_val,time,objective_value
169,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],9,0.0004313420000023882,48448.45856169057
170,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],13,0.0005581759999984115,47170.326118908604
171,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],13,0.0005831739999990759,47170.326118908604
172,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],19,0.000776800000000577,46268.07945179062
173,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],19,0.0007975289999997415,46268.07945179062
174,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],28,0.0010029960000004223,45824.88674750981
175,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],28,0.0010121579999982089,45824.88674750981
176,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],42,0.0017472720000029085,45695.12877323885
177,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],42,0.001392054000000087,45695.12877323885
178,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],63,0.002266805999997956,45680.993556390116
179,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],63,0.0018004549999979247,45680.993556390116
180,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],94,0.002599929999998807,45680.99355169378
181,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],94,0.002865227000000914,45680.99355169378
182,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],141,0.0051654780000021105,45680.99355169378
183,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],141,0.004892907000002111,45680.99355169378
184,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],253,0.007788527999998962,45680.99355169378
185,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],253,0.007142478999998758,45680.99355169378
186,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],546,0.016229592999998488,45680.99355169378
187,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],546,0.016104240999997188,45680.99355169378
188,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],1415,0.03875732399999876,45680.99355169378
189,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],1415,0.03796694900000119,45680.99355169378
190,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=False],4401,0.11812604900000068,45680.99355169378
191,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=False],4401,0.11573832099999848,45680.99355169378
192,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],1,0.00018292199999692116,55952.36622846336
193,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],1,0.0002463119999980279,55952.36622846336
194,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],2,0.00023149400000122,53863.62539236639
195,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],2,0.00048525300000079596,53863.62539236639
196,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],3,0.00037960899999944786,52372.72719764787
197,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],3,0.0003829959999990251,52372.72719764787
198,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],4,0.00040967199999997206,50899.989770378066
199,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],4,0.00037882199999828003,50899.989770378066
200,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],6,0.000579469999998139,48379.48401010941
201,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],6,0.0005380650000006426,48379.48401010941
202,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],9,0.0008372700000016664,46242.46476001553
203,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],9,0.0006302100000006305,46242.46476001553
204,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],13,0.0007113620000005483,45695.79553510627
205,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],13,0.0007176830000013013,45695.79553510627
206,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],19,0.0009344729999973822,45683.91817930973
207,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],19,0.0009291000000004601,45683.91817930973
208,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],28,0.0012349510000007058,45680.995250212494
209,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],28,0.001206752000001643,45680.995250212494
210,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],42,0.0016907509999981585,45680.99355404351
211,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],42,0.0017365359999992336,45680.99355404351
212,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],63,0.002276913999999408,45680.99355169378
213,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],63,0.0033319499999997504,45680.99355169378
214,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],94,0.00394521699999828,45680.99355169377
215,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],94,0.0038591459999999245,45680.99355169377
216,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],141,0.005948443000001191,45680.99355169378
217,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],141,0.004854247000000811,45680.99355169378
218,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],211,0.00837683800000022,45680.99355169378
219,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],211,0.007625830999998584,45680.99355169378
220,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],379,0.014903532999998248,45680.99355169378
221,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],379,0.015125669999999758,45680.99355169378
222,Lasso Regression[reg=0.1],Boston,13,0,Python-PGD[use_acceleration=True],818,0.02892033599999877,45680.99355169378
223,Lasso Regression[reg=0.1],Boston,13,1,Python-PGD[use_acceleration=True],818,0.029291467000000182,45680.99355169378
224,Lasso Regression[reg=0.1],Boston,13,0,sklearn,1,0.0005716319999997665,103068.77153785394
225,Lasso Regression[reg=0.1],Boston,13,1,sklearn,1,0.0005240839999998137,103068.77153785394
226,Lasso Regression[reg=0.1],Boston,13,0,sklearn,2,0.0004321690000002043,57752.84444760837
227,Lasso Regression[reg=0.1],Boston,13,1,sklearn,2,0.0004090709999999831,57752.84444760837
228,Lasso Regression[reg=0.1],Boston,13,0,sklearn,3,0.0005971969999998272,52098.094653934415
229,Lasso Regression[reg=0.1],Boston,13,1,sklearn,3,0.0004590300000000269,52098.094653934415
230,Lasso Regression[reg=0.1],Boston,13,0,sklearn,4,0.0004857209999999945,49091.581840782295
231,Lasso Regression[reg=0.1],Boston,13,1,sklearn,4,0.0004936900000003241,49091.581840782295
232,Lasso Regression[reg=0.1],Boston,13,0,sklearn,6,0.0005007639999998759,46643.19217486937
233,Lasso Regression[reg=0.1],Boston,13,1,sklearn,6,0.0005565319999996099,46643.19217486937
234,Lasso Regression[reg=0.1],Boston,13,0,sklearn,9,0.0004792299999998306,45823.33917940871
235,Lasso Regression[reg=0.1],Boston,13,1,sklearn,9,0.0003798929999998535,45823.33917940871
236,Lasso Regression[reg=0.1],Boston,13,0,sklearn,13,0.0005345939999998883,45689.910826342224
237,Lasso Regression[reg=0.1],Boston,13,1,sklearn,13,0.000568018000000059,45689.910826342224
238,Lasso Regression[reg=0.1],Boston,13,0,sklearn,19,0.0006268650000000875,45680.99355169378
239,Lasso Regression[reg=0.1],Boston,13,1,sklearn,19,0.0005109590000000885,45680.99355169378
240,Lasso Regression[reg=0.1],Boston,13,0,sklearn,28,0.0005435380000000656,45680.99355169378
241,Lasso Regression[reg=0.1],Boston,13,1,sklearn,28,0.0005741169999997631,45680.99355169378
242,Lasso Regression[reg=0.1],Boston,13,0,sklearn,50,0.0005234319999996018,45680.99355169378
243,Lasso Regression[reg=0.1],Boston,13,1,sklearn,50,0.00044076600000009236,45680.99355169378
244,Lasso Regression[reg=0.1],Boston,13,0,sklearn,107,0.0006905459999999586,45680.99355169378
245,Lasso Regression[reg=0.1],Boston,13,1,sklearn,107,0.0006234760000003448,45680.99355169378
